"REF_DATE","GEO","DGUID","Census year (2)","Age (in single years), average age and median age (128)","Gender (3a)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","40","Women+","","0","units","0","","522.1.53.3","45050","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","41","Total - Gender","","0","units","0","","522.1.54.1","83930","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","41","Men+","","0","units","0","","522.1.54.2","39665","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","41","Women+","","0","units","0","","522.1.54.3","44265","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","42","Total - Gender","","0","units","0","","522.1.55.1","82295","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","42","Men+","","0","units","0","","522.1.55.2","38675","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","42","Women+","","0","units","0","","522.1.55.3","43625","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","43","Total - Gender","","0","units","0","","522.1.56.1","81635","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","43","Men+","","0","units","0","","522.1.56.2","38385","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","43","Women+","","0","units","0","","522.1.56.3","43250","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","44","Total - Gender","","0","units","0","","522.1.57.1","81075","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","44","Men+","","0","units","0","","522.1.57.2","37885","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","44","Women+","","0","units","0","","522.1.57.3","43195","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","45 to 49 years","Total - Gender","","0","units","0","","522.1.58.1","414990","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","45 to 49 years","Men+","","0","units","0","","522.1.58.2","195950","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","45 to 49 years","Women+","","0","units","0","","522.1.58.3","219040","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","45","Total - Gender","","0","units","0","","522.1.59.1","82345","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","45","Men+","","0","units","0","","522.1.59.2","38805","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","45","Women+","","0","units","0","","522.1.59.3","43540","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","46","Total - Gender","","0","units","0","","522.1.60.1","83265","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","46","Men+","","0","units","0","","522.1.60.2","39180","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","46","Women+","","0","units","0","","522.1.60.3","44085","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","47","Total - Gender","","0","units","0","","522.1.61.1","82235","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","47","Men+","","0","units","0","","522.1.61.2","38860","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","47","Women+","","0","units","0","","522.1.61.3","43375","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","48","Total - Gender","","0","units","0","","522.1.62.1","82395","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","48","Men+","","0","units","0","","522.1.62.2","38885","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","48","Women+","","0","units","0","","522.1.62.3","43510","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","49","Total - Gender","","0","units","0","","522.1.63.1","84750","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","49","Men+","","0","units","0","","522.1.63.2","40220","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","49","Women+","","0","units","0","","522.1.63.3","44525","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","50 to 54 years","Total - Gender","","0","units","0","","522.1.64.1","431180","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","50 to 54 years","Men+","","0","units","0","","522.1.64.2","206050","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","50 to 54 years","Women+","","0","units","0","","522.1.64.3","225130","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","50","Total - Gender","","0","units","0","","522.1.65.1","87915","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","50","Men+","","0","units","0","","522.1.65.2","41965","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","50","Women+","","0","units","0","","522.1.65.3","45950","","","","0"
