"Date de résultat du test","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2020-12-28 00:00:00",2149,2491.71
"2020-12-29 00:00:00",3105,2507
"2020-12-30 00:00:00",3009,2539.71
"2020-12-31 00:00:00",2556,2554.43
"2021-01-01 00:00:00",2430,2606.57
"2021-01-02 00:00:00",2289,2539.71
"2021-01-03 00:00:00",2343,2488.86
"2021-01-04 00:00:00",2514,2523.57
"2021-01-05 00:00:00",2637,2537.29
"2021-01-06 00:00:00",2653,2494
"2021-01-07 00:00:00",2799,2479.57
"2021-01-08 00:00:00",2526,2383.57
"2021-01-09 00:00:00",1986,2316.43
"2021-01-10 00:00:00",2242,2230.71
"2021-01-11 00:00:00",1842,2111.71
"2021-01-12 00:00:00",2167,2037.86
"2021-01-13 00:00:00",2053,2008.71
"2021-01-14 00:00:00",1966,1885
"2021-01-15 00:00:00",2009,1818.57
"2021-01-16 00:00:00",1782,1734.43
"2021-01-17 00:00:00",1376,1671.71
"2021-01-18 00:00:00",1377,1630.29
"2021-01-19 00:00:00",1578,1557.57
"2021-01-20 00:00:00",1614,1501.57
"2021-01-21 00:00:00",1676,1469
"2021-01-22 00:00:00",1500,1440.57
"2021-01-23 00:00:00",1390,1408.43
"2021-01-24 00:00:00",1148,1359
"2021-01-25 00:00:00",1178,1307.29
"2021-01-26 00:00:00",1353,1275.86
"2021-01-27 00:00:00",1268,1250.57
"2021-01-28 00:00:00",1314,1217.71
"2021-01-29 00:00:00",1280,1176.57
"2021-01-30 00:00:00",1213,1151.86
"2021-01-31 00:00:00",918,1129
"2021-02-01 00:00:00",890,1085.14
"2021-02-02 00:00:00",1180,1078.71
"2021-02-03 00:00:00",1108,1059.71
"2021-02-04 00:00:00",1007,1045.86
"2021-02-05 00:00:00",1235,1026
"2021-02-06 00:00:00",1080,990.43
"2021-02-07 00:00:00",821,997
"2021-02-08 00:00:00",751,992.14
"2021-02-09 00:00:00",931,963.71
"2021-02-10 00:00:00",1154,926
"2021-02-11 00:00:00",973,911.14
"2021-02-12 00:00:00",1036,899.29
"2021-02-13 00:00:00",816,881.71
"2021-02-14 00:00:00",717,829.86
"2021-02-15 00:00:00",668,813.57
"2021-02-16 00:00:00",808,773.57
"2021-02-17 00:00:00",791,764.57
"2021-02-18 00:00:00",859,775.57
"2021-02-19 00:00:00",756,768.71
"2021-02-20 00:00:00",753,768.71
"2021-02-21 00:00:00",794,776
"2021-02-22 00:00:00",620,763.86
"2021-02-23 00:00:00",808,781.29
"2021-02-24 00:00:00",842,768.86
"2021-02-25 00:00:00",774,737.29
"2021-02-26 00:00:00",878,724
"2021-02-27 00:00:00",666,726.43
"2021-02-28 00:00:00",573,711.43
"2021-03-01 00:00:00",527,724.43
"2021-03-02 00:00:00",825,704.29
"2021-03-03 00:00:00",737,707.43
"2021-03-04 00:00:00",865,708.29
"2021-03-05 00:00:00",737,718.14
"2021-03-06 00:00:00",688,706.43
"2021-03-07 00:00:00",579,703.29
"2021-03-08 00:00:00",596,711.43
"2021-03-09 00:00:00",743,723
"2021-03-10 00:00:00",715,716.14
"2021-03-11 00:00:00",922,715
"2021-03-12 00:00:00",818,724.71
"2021-03-13 00:00:00",640,769.14
"2021-03-14 00:00:00",571,797.86
"2021-03-15 00:00:00",664,784.14
"2021-03-16 00:00:00",1054,780.29
"2021-03-17 00:00:00",916,774.57
"2021-03-18 00:00:00",826,763.14
"2021-03-19 00:00:00",791,821.86
"2021-03-20 00:00:00",600,809.71
"2021-03-21 00:00:00",491,826.43
"2021-03-22 00:00:00",1075,825.57
"2021-03-23 00:00:00",969,841
"2021-03-24 00:00:00",1033,889.86
"2021-03-25 00:00:00",820,942.57
"2021-03-26 00:00:00",899,929.86
"2021-03-27 00:00:00",942,972
"2021-03-28 00:00:00",860,988.86
"2021-03-29 00:00:00",986,1058.14
"2021-03-30 00:00:00",1264,1119.86
"2021-03-31 00:00:00",1151,1163
"2021-04-01 00:00:00",1305,1198.43
"2021-04-02 00:00:00",1331,1231.86
"2021-04-03 00:00:00",1244,1328.71
"2021-04-04 00:00:00",1108,1394.57
"2021-04-05 00:00:00",1220,1532.71
"2021-04-06 00:00:00",1942,1614.43
"2021-04-07 00:00:00",1612,1673.57
"2021-04-08 00:00:00",2272,1717.14
"2021-04-09 00:00:00",1903,1745.43
"2021-04-10 00:00:00",1658,1688.29
"2021-04-11 00:00:00",1413,1680.14
"2021-04-12 00:00:00",1418,1595.86
"2021-04-13 00:00:00",1542,1528.57
"2021-04-14 00:00:00",1555,1467.43
"2021-04-15 00:00:00",1682,1416.43
"2021-04-16 00:00:00",1432,1378.71
"2021-04-17 00:00:00",1230,1340.29
"2021-04-18 00:00:00",1056,1280.29
"2021-04-19 00:00:00",1154,1191
"2021-04-20 00:00:00",1273,1162.71
"2021-04-21 00:00:00",1135,1107
"2021-04-22 00:00:00",1057,1085.29
"2021-04-23 00:00:00",1234,1068.57
"2021-04-24 00:00:00",840,1044.43
"2021-04-25 00:00:00",904,1045.14
"2021-04-26 00:00:00",1037,1051.29
"2021-04-27 00:00:00",1104,1034
"2021-04-28 00:00:00",1140,1041.86
"2021-04-29 00:00:00",1100,1032.14
"2021-04-30 00:00:00",1113,1006.14
"2021-05-01 00:00:00",895,974.86
"2021-05-02 00:00:00",836,944.43
"2021-05-03 00:00:00",855,932.29
"2021-05-04 00:00:00",885,919.29
"2021-05-05 00:00:00",927,894
"2021-05-06 00:00:00",1015,872.14
"2021-05-07 00:00:00",1022,854.14
"2021-05-08 00:00:00",718,844.57
"2021-05-09 00:00:00",683,836
"2021-05-10 00:00:00",729,818.43
"2021-05-11 00:00:00",818,799
"2021-05-12 00:00:00",867,785.86
"2021-05-13 00:00:00",892,765.29
"2021-05-14 00:00:00",886,741.43
"2021-05-15 00:00:00",626,712.86
"2021-05-16 00:00:00",539,701.29
"2021-05-17 00:00:00",562,662.14
"2021-05-18 00:00:00",618,620
"2021-05-19 00:00:00",786,592.14
"2021-05-20 00:00:00",618,568.86
"2021-05-21 00:00:00",591,542.86
"2021-05-22 00:00:00",431,520.14
"2021-05-23 00:00:00",376,472.43
"2021-05-24 00:00:00",380,445.29
"2021-05-25 00:00:00",459,414.57
"2021-05-26 00:00:00",452,398.29
"2021-05-27 00:00:00",428,378.43
"2021-05-28 00:00:00",376,362.29
"2021-05-29 00:00:00",317,339.86
"2021-05-30 00:00:00",237,317.86
"2021-05-31 00:00:00",267,295.14
"2021-06-01 00:00:00",302,274.71
"2021-06-02 00:00:00",298,257.86
"2021-06-03 00:00:00",269,247.57
"2021-06-04 00:00:00",233,232.43
"2021-06-05 00:00:00",199,218.43
"2021-06-06 00:00:00",165,212
"2021-06-07 00:00:00",161,202.86
"2021-06-08 00:00:00",204,193
"2021-06-09 00:00:00",253,184.86
"2021-06-10 00:00:00",205,178.71
"2021-06-11 00:00:00",164,171.86
"2021-06-12 00:00:00",142,166.57
"2021-06-13 00:00:00",122,154.57
"2021-06-14 00:00:00",113,150.86
"2021-06-15 00:00:00",167,146.71
"2021-06-16 00:00:00",169,139.71
"2021-06-17 00:00:00",179,136.14
"2021-06-18 00:00:00",135,134.57
"2021-06-19 00:00:00",93,126.43
"2021-06-20 00:00:00",97,114.57
"2021-06-21 00:00:00",102,100.57
"2021-06-22 00:00:00",110,95.71
"2021-06-23 00:00:00",86,93.14
"2021-06-24 00:00:00",81,87.14
"2021-06-25 00:00:00",101,86.14
"2021-06-26 00:00:00",75,86
"2021-06-27 00:00:00",55,84.86
"2021-06-28 00:00:00",95,83.71
"2021-06-29 00:00:00",109,76.86
"2021-06-30 00:00:00",78,73.57
"2021-07-01 00:00:00",73,71
"2021-07-02 00:00:00",53,71
"2021-07-03 00:00:00",52,66.86
"2021-07-04 00:00:00",37,69.86
"2021-07-05 00:00:00",95,68.29
"2021-07-06 00:00:00",80,70
"2021-07-07 00:00:00",99,71.71
"2021-07-08 00:00:00",62,75
"2021-07-09 00:00:00",65,68.86
"2021-07-10 00:00:00",64,70
"2021-07-11 00:00:00",60,68
"2021-07-12 00:00:00",52,73.14
"2021-07-13 00:00:00",88,75.43
"2021-07-14 00:00:00",85,76.71
"2021-07-15 00:00:00",98,76.57
"2021-07-16 00:00:00",81,82.43
"2021-07-17 00:00:00",73,85.71
"2021-07-18 00:00:00",59,87
"2021-07-19 00:00:00",93,91.71
"2021-07-20 00:00:00",111,96.43
"2021-07-21 00:00:00",94,99.86
"2021-07-22 00:00:00",131,100.86
"2021-07-23 00:00:00",114,105.14
"2021-07-24 00:00:00",97,106.29
"2021-07-25 00:00:00",66,111.71
"2021-07-26 00:00:00",123,114.43
"2021-07-27 00:00:00",119,122.43
"2021-07-28 00:00:00",132,131.14
"2021-07-29 00:00:00",150,141.14
"2021-07-30 00:00:00",170,148.86
"2021-07-31 00:00:00",158,161
